,CountryName,Year,Value,CountryCode,hash
105.2,"Korea, Rep.",2000,98.7175293,105,89088f
107.2,Kuwait,2000,113.9568329,107,93295b
108.2,Lao PDR,2000,28.08568001,108,ed2615
109.2,Lebanon,2000,98.14376068,109,5caa7f
110.2,Liberia,2000,29.58884048,110,1ed5dd
112.2,St. Lucia,2000,83.41474915,112,b17b65
115.2,Lesotho,2000,37.57091904,115,93b12b
116.2,Lithuania,2000,97.14019012,116,74a788
117.2,Luxembourg,2000,99.89144135,117,507672
118.2,Latvia,2000,92.35514832,118,c5f5bb
119.2,"Macao SAR, China",2000,84.15991211,119,eec526
121.2,Morocco,2000,33.80746841,121,32e087
123.2,Moldova,2000,82.51072693,123,9791bc
125.2,Maldives,2000,55.84840012,125,213cb2
126.2,Mexico,2000,70.1829834,126,41937b
128.2,Middle income,2000,52.85372162,128,bf919c
129.2,"Macedonia, FYR",2000,81.42678833,129,a0b9ed
130.2,Mali,2000,13.32569981,130,daa6a4
131.2,Malta,2000,78.76403809,131,1a591a
132.2,Myanmar,2000,36.74588013,132,928b7c
133.2,Middle East & North Africa (developing only),2000,64.34784698,133,aaed09
135.2,Mongolia,2000,72.1975708,135,f54da3
137.2,Mozambique,2000,4.659430027,137,a40a9b
138.2,Mauritania,2000,15.26406956,138,85fa35
139.2,Mauritius,2000,75.52562714,139,26160d
140.2,Malawi,2000,27.48794937,140,0ce65b
141.2,Malaysia,2000,69.05391693,141,ff3ea3
142.2,North America,2000,93.88504791,142,247ce5
143.2,Namibia,2000,63.49520111,143,bfe79d
145.2,Niger,2000,5.280119896,145,6687e1
146.2,Nigeria,2000,22.4320507,146,9742d0
147.2,Nicaragua,2000,56.68278885,147,481264
148.2,Netherlands,2000,121.0315628,148,fb61c8
149.2,Norway,2000,117.5342865,149,988455
150.2,Nepal,2000,29.63875008,150,0e1d58
151.2,New Zealand,2000,113.8599625,151,a2238e
152.2,Oman,2000,78.9597168,152,c14c36
154.2,Panama,2000,66.81173706,154,1e36b3
155.2,Peru,2000,81.77111053,155,36c572
157.2,Palau,2000,87.68045807,157,e5e0b6
159.2,Poland,2000,99.06877899,159,5ff03b
162.2,Portugal,2000,108.4893875,162,a49519
163.2,Paraguay,2000,62.21278,163,71a452
164.2,Pacific island small states,2000,65.19091034,164,ebe9cb
166.2,Qatar,2000,93.1062088,166,83ef3e
167.2,Romania,2000,81.73612976,167,d6b897
169.2,Rwanda,2000,10.00632,169,7266a1
170.2,South Asia,2000,36.7669487,170,edef51
173.2,Senegal,2000,12.49104023,173,d8973b
175.2,Solomon Islands,2000,17.9021492,175,ecae78
177.2,El Salvador,2000,53.5232811,177,259a6e
180.2,Serbia,2000,92.14666748,180,6d31bf
184.2,Slovak Republic,2000,86.68325806,184,36d711
185.2,Slovenia,2000,102.5697784,185,d1aa05
186.2,Sweden,2000,170.5299835,186,72ddd2
187.2,Swaziland,2000,42.09851837,187,c985df
189.2,Seychelles,2000,80.13957214,189,3d2d7b
190.2,Syrian Arab Republic,2000,42.08010864,190,48a9fd
192.2,Chad,2000,4.799520016,192,6c6b1b
193.2,Togo,2000,19.78140068,193,30949d
195.2,Tajikistan,2000,67.49365234,195,279c77
198.2,Tonga,2000,112.6884384,198,e8a123
200.2,Tunisia,2000,76.77098083,200,edf404
201.2,Turkey,2000,60.96567154,201,d7153e
204.2,Uganda,2000,14.23126984,204,e92904
205.2,Ukraine,2000,99.40640259,205,c951ec
206.2,Uruguay,2000,104.6620102,206,66b989
207.2,United States,2000,93.01242065,207,768685
208.2,Uzbekistan,2000,86.77996826,208,db800e
209.2,St. Vincent and the Grenadines,2000,94.62014008,209,68d122
210.2,"Venezuela, RB",2000,65.10231018,210,6cba5d
213.2,Vanuatu,2000,37.02486038,213,d16ad2
214.2,West Bank and Gaza,2000,82.38038635,214,a0f1b4
215.2,Samoa,2000,83.8838501,215,f56806
217.2,South Africa,2000,88.55548096,217,35fda1
220.2,Zimbabwe,2000,39.98786163,220,5922f5
1.2001,Aruba,2001,100.2443466,1,f3a826
3.2001,Afghanistan,2001,0,3,c69153
4.2001,Angola,2001,14.71304989,4,a42522
5.2001,Albania,2001,67.76277161,5,79b9d2
7.2001,Argentina,2001,89.0125885,7,354bf9
11.2001,Australia,2001,151.7308044,11,ceafb5
12.2001,Austria,2001,95.92617798,12,593905
15.2001,Belgium,2001,162.072464,15,5cb4c9
16.2001,Benin,2001,14.77071953,16,373616
17.2001,Burkina Faso,2001,8.45386982,17,e71b56
18.2001,Bangladesh,2001,51.07194138,18,fa6c37
19.2001,Bulgaria,2001,92.54621887,19,5c7772
20.2001,Bahrain,2001,104.8203125,20,3ae11c
24.2001,Belize,2001,72.27532196,24,42ab0c
25.2001,Bermuda,2001,81.86601257,25,027ed3
26.2001,Bolivia,2001,78.8015213,26,a001af
28.2001,Barbados,2001,108.8347092,28,93409a
29.2001,Brunei Darussalam,2001,89.37880707,29,d1a713
30.2001,Bhutan,2001,30.42794037,30,bb2254
31.2001,Botswana,2001,76.00018311,31,180c89
32.2001,Central African Republic,2001,8.202890396,32,dba867
34.2001,Switzerland,2001,92.57391357,34,77dcd8
37.2001,China,2001,56.49919128,37,d2eaf2
39.2001,Cameroon,2001,28.67670059,39,73a7dd
43.2001,Cabo Verde,2001,67.03777313,43,07dee4
44.2001,Costa Rica,2001,67.59564972,44,1bf429
45.2001,Cuba,2001,86.3675766,45,c484b1
48.2001,Cyprus,2001,93.90014648,48,852add
49.2001,Czech Republic,2001,96.98937988,49,1fef42
50.2001,Germany,2001,96.35864258,50,17d53e
51.2001,Djibouti,2001,12.24489975,51,60a8b0
52.2001,Dominica,2001,112.0069122,52,bc1cd4
53.2001,Denmark,2001,134.1263275,53,89da12
55.2001,Algeria,2001,67.56719971,55,bd6acc
56.2001,Ecuador,2001,59.41019058,56,09f199
57.2001,"Egypt, Arab Rep.",2001,84.45703125,57,ff11f8
58.2001,Euro area,2001,103.5554504,58,a356c2
60.2001,Spain,2001,116.0814896,60,20a8df
61.2001,Estonia,2001,94.62419128,61,f0a96d
62.2001,Ethiopia,2001,13.18015957,62,3d91f7
63.2001,Finland,2001,133.7565613,63,c909b1
64.2001,Fiji,2001,82.08202362,64,bbb7ef
65.2001,France,2001,106.0161819,65,e3772a
69.2001,United Kingdom,2001,101.9640198,69,976912
70.2001,Georgia,2001,79.46333313,70,9113c6
71.2001,Ghana,2001,35.62871933,71,317dba
72.2001,Guinea,2001,10.02647972,72,b47b54
76.2001,Greece,2001,95.49768829,76,4902a4
79.2001,Guatemala,2001,38.4382019,79,11760e
81.2001,Guyana,2001,97.91126251,81,bc88a2
82.2001,"Hong Kong SAR, China",2001,75.81864166,82,85a72d
84.2001,Croatia,2001,87.79447937,84,d7e045
86.2001,Hungary,2001,98.86528778,86,f14e46
87.2001,Indonesia,2001,55.71763992,87,35536a
89.2001,India,2001,38.34231186,89,967ce3
90.2001,Ireland,2001,107.7487717,90,eb2131
91.2001,"Iran, Islamic Rep.",2001,75.7828064,91,e3f25e
92.2001,Iraq,2001,28.1856308,92,1aed9e
93.2001,Iceland,2001,110.5424576,93,b3c92e
94.2001,Israel,2001,103.647583,94,4c197d
95.2001,Italy,2001,95.07021332,95,ad79ef
96.2001,Jamaica,2001,86.82684326,96,5eedd6
98.2001,Japan,2001,103.0534897,98,fcf29f
100.2001,Kenya,2001,39.09169006,100,a84f56
101.2001,Kyrgyz Republic,2001,85.4447403,101,1407c0
102.2001,Cambodia,2001,13.49798965,102,314ccd
103.2001,Kiribati,2001,88.294487,103,3f57ad
104.2001,St. Kitts and Nevis,2001,101.2885437,104,e01fa2
105.2001,"Korea, Rep.",2001,97.95214081,105,89088f
107.2001,Kuwait,2001,112.6336136,107,93295b
108.2001,Lao PDR,2001,29.89612007,108,ed2615
109.2001,Lebanon,2001,95.30843353,109,5caa7f
112.2001,St. Lucia,2001,82.53785706,112,b17b65
115.2001,Lesotho,2001,39.06764984,115,93b12b
116.2001,Lithuania,2001,99.19802094,116,74a788
117.2001,Luxembourg,2001,100.4269714,117,507672
118.2001,Latvia,2001,94.1368103,118,c5f5bb
119.2001,"Macao SAR, China",2001,88.55227661,119,eec526
121.2001,Morocco,2001,35.54161072,121,32e087
123.2001,Moldova,2001,82.46256256,123,9791bc
125.2001,Maldives,2001,66.23719788,125,213cb2
126.2001,Mexico,2001,71.88970947,126,41937b
128.2001,Middle income,2001,53.55419159,128,bf919c
129.2001,"Macedonia, FYR",2001,81.18049622,129,a0b9ed
131.2001,Malta,2001,77.97258759,131,1a591a
132.2001,Myanmar,2001,35.83937073,132,928b7c
133.2001,Middle East & North Africa (developing only),2001,65.56786346,133,aaed09
135.2001,Mongolia,2001,78.8012085,135,f54da3
137.2001,Mozambique,2001,5.275889874,137,a40a9b
138.2001,Mauritania,2001,17.83667946,138,85fa35
139.2001,Mauritius,2001,77.61231232,139,26160d
140.2001,Malawi,2001,28.66835022,140,0ce65b
141.2001,Malaysia,2001,68.39209747,141,ff3ea3
142.2001,North America,2001,94.60774994,142,247ce5
143.2001,Namibia,2001,68.20372009,143,bfe79d
145.2001,Niger,2001,5.222970009,145,6687e1
146.2001,Nigeria,2001,24.51040077,146,9742d0
147.2001,Nicaragua,2001,60.14820862,147,481264
148.2001,Netherlands,2001,122.4621201,148,fb61c8
149.2001,Norway,2001,115.133049,149,988455
150.2001,Nepal,2001,32.35684967,150,0e1d58
152.2001,Oman,2001,82.08744812,152,c14c36
154.2001,Panama,2001,69.17012024,154,1e36b3
155.2001,Peru,2001,84.64685822,155,36c572
156.2001,Philippines,2001,78.3712616,156,806736
159.2001,Poland,2001,100.1646271,159,5ff03b
162.2001,Portugal,2001,109.1286469,162,a49519
163.2001,Paraguay,2001,66.18157196,163,71a452
164.2001,Pacific island small states,2001,65.92730713,164,ebe9cb
166.2001,Qatar,2001,91.36450195,166,83ef3e
167.2001,Romania,2001,81.31031036,167,d6b897
169.2001,Rwanda,2001,10.48758984,169,7266a1
170.2001,South Asia,2001,37.28775024,170,edef51
172.2001,Sudan,2001,30.29993057,172,1193ba
173.2001,Senegal,2001,12.77282047,173,d8973b
175.2001,Solomon Islands,2001,21.83628082,175,ecae78
176.2001,Sierra Leone,2001,21.89147949,176,50df2d
177.2001,El Salvador,2001,55.11936188,177,259a6e
180.2001,Serbia,2001,90.57366943,180,6d31bf
183.2001,Suriname,2001,79.75818634,183,b17fc6
184.2001,Slovak Republic,2001,86.89070129,184,36d711
185.2001,Slovenia,2001,107.5691376,185,d1aa05
186.2001,Sweden,2001,165.3917389,186,72ddd2
187.2001,Swaziland,2001,42.17288971,187,c985df
189.2001,Seychelles,2001,77.5933609,189,3d2d7b
190.2001,Syrian Arab Republic,2001,43.24246979,190,48a9fd
192.2001,Chad,2001,5.874330044,192,6c6b1b
193.2001,Togo,2001,21.86708069,193,30949d
194.2001,Thailand,2001,61.79529953,194,a2b7c1
195.2001,Tajikistan,2001,67.7635498,195,279c77
198.2001,Tonga,2001,111.1697006,198,e8a123
200.2001,Tunisia,2001,79.27765656,200,edf404
201.2001,Turkey,2001,69.51766968,201,d7153e
202.2001,Tuvalu,2001,83.69780731,202,9a2248
204.2001,Uganda,2001,14.32499981,204,e92904
205.2001,Ukraine,2001,98.86766815,205,c951ec
206.2001,Uruguay,2001,108.2077179,206,66b989
207.2001,United States,2001,93.87016296,207,768685
208.2001,Uzbekistan,2001,89.92176819,208,db800e
209.2001,St. Vincent and the Grenadines,2001,91.43505859,209,68d122
210.2001,"Venezuela, RB",2001,68.75137329,210,6cba5d
213.2001,Vanuatu,2001,34.05289078,213,d16ad2
214.2001,West Bank and Gaza,2001,85.53636169,214,a0f1b4
215.2001,Samoa,2001,85.66175842,215,f56806
216.2001,"Yemen, Rep.",2001,26.48487091,216,876440
217.2001,South Africa,2001,89.1192627,217,35fda1
220.2001,Zimbabwe,2001,40.9637413,220,5922f5
1.2002,Aruba,2002,103.142601,1,f3a826
4.2002,Angola,2002,16.41996956,4,a42522
7.2002,Argentina,2002,88.37528229,7,354bf9
11.2002,Australia,2002,150.0771027,11,ceafb5
12.2002,Austria,2002,95.98136139,12,593905
15.2002,Belgium,2002,164.8889771,15,5cb4c9
16.2002,Benin,2002,15.99145985,16,373616
18.2002,Bangladesh,2002,52.65991974,18,fa6c37
19.2002,Bulgaria,2002,94.11431122,19,5c7772
20.2002,Bahrain,2002,100.9049377,20,3ae11c
21.2002,"Bahamas, The",2002,93.45654297,21,923c8a
25.2002,Bermuda,2002,81.31488037,25,027ed3
26.2002,Bolivia,2002,82.73190308,26,a001af
28.2002,Barbados,2002,108.669548,28,93409a
29.2002,Brunei Darussalam,2002,90.14383698,29,d1a713
31.2002,Botswana,2002,77.02179718,31,180c89
34.2002,Switzerland,2002,90.6807785,34,77dcd8
36.2002,Chile,2002,86.32459259,36,349507
39.2002,Cameroon,2002,21.21670914,39,73a7dd
40.2002,"Congo, Rep.",2002,33.10091019,40,c0faa9
41.2002,Colombia,2002,76.95532227,41,2f7373
42.2002,Comoros,2002,34.6660614,42,e5bb59
43.2002,Cabo Verde,2002,69.86785889,43,07dee4
44.2002,Costa Rica,2002,68.82775879,44,1bf429
45.2002,Cuba,2002,87.62254333,45,c484b1
48.2002,Cyprus,2002,97.98078156,48,852add
49.2002,Czech Republic,2002,97.27707672,49,1fef42
50.2002,Germany,2002,97.29820251,50,17d53e
51.2002,Djibouti,2002,12.73867989,51,60a8b0
52.2002,Dominica,2002,116.9907303,52,bc1cd4
53.2002,Denmark,2002,129.406723,53,89da12
54.2002,Dominican Republic,2002,73.21822357,54,8a4bf1
55.2002,Algeria,2002,70.89951324,55,bd6acc
56.2002,Ecuador,2002,59.81106949,56,09f199
58.2002,Euro area,2002,104.3906174,58,a356c2
60.2002,Spain,2002,116.2739716,60,20a8df
61.2002,Estonia,2002,97.81729126,61,f0a96d
62.2002,Ethiopia,2002,14.43680954,62,3d91f7
63.2002,Finland,2002,135.828537,63,c909b1
64.2002,Fiji,2002,85.79685974,64,bbb7ef
65.2002,France,2002,105.9953613,65,e3772a
69.2002,United Kingdom,2002,103.2615891,69,976912
70.2002,Georgia,2002,80.03356934,70,9113c6
71.2002,Ghana,2002,37.54113007,71,317dba
72.2002,Guinea,2002,11.90962982,72,b47b54
75.2002,Equatorial Guinea,2002,19.98497009,75,80eaf3
76.2002,Greece,2002,99.66217041,76,4902a4
77.2002,Grenada,2002,115.5961914,77,dbf2a2
79.2002,Guatemala,2002,41.86122131,79,11760e
82.2002,"Hong Kong SAR, China",2002,75.09964752,82,85a72d
84.2002,Croatia,2002,89.33527374,84,d7e045
86.2002,Hungary,2002,100.4723206,86,f14e46
87.2002,Indonesia,2002,57.7359581,87,35536a
89.2002,India,2002,40.79652023,89,967ce3
90.2002,Ireland,2002,108.8210602,90,eb2131
91.2002,"Iran, Islamic Rep.",2002,75.69986725,91,e3f25e
93.2002,Iceland,2002,114.85952,93,b3c92e
94.2002,Israel,2002,105.281311,94,4c197d
95.2002,Italy,2002,96.46408844,95,ad79ef
96.2002,Jamaica,2002,87.54441071,96,5eedd6
97.2002,Jordan,2002,92.0428009,97,674027
98.2002,Japan,2002,103.1020279,98,fcf29f
100.2002,Kenya,2002,40.07099152,100,a84f56
101.2002,Kyrgyz Republic,2002,84.60639191,101,1407c0
102.2002,Cambodia,2002,17.03112984,102,314ccd
103.2002,Kiribati,2002,93.27716827,103,3f57ad
104.2002,St. Kitts and Nevis,2002,97.69230652,104,e01fa2
105.2002,"Korea, Rep.",2002,97.29943848,105,89088f
108.2002,Lao PDR,2002,32.41876984,108,ed2615
109.2002,Lebanon,2002,92.86345673,109,5caa7f
111.2002,Libya,2002,116.2587738,111,55949d
112.2002,St. Lucia,2002,82.58394623,112,b17b65
115.2002,Lesotho,2002,40.28110886,115,93b12b
116.2002,Lithuania,2002,101.5483932,116,74a788
117.2002,Luxembourg,2002,99.32237244,117,507672
118.2002,Latvia,2002,96.48262024,118,c5f5bb
119.2002,"Macao SAR, China",2002,93.71276093,119,eec526
121.2002,Morocco,2002,37.78287888,121,32e087
123.2002,Moldova,2002,84.67732239,123,9791bc
125.2002,Maldives,2002,68.91989899,125,213cb2
126.2002,Mexico,2002,74.44702148,126,41937b
127.2002,Marshall Islands,2002,74.37957764,127,bb1306
128.2002,Middle income,2002,54.99850845,128,bf919c
129.2002,"Macedonia, FYR",2002,79.84002686,129,a0b9ed
131.2002,Malta,2002,80.4148407,131,1a591a
132.2002,Myanmar,2002,37.2802887,132,928b7c
133.2002,Middle East & North Africa (developing only),2002,66.59934998,133,aaed09
135.2002,Mongolia,2002,82.61946869,135,f54da3
137.2002,Mozambique,2002,6.639319897,137,a40a9b
138.2002,Mauritania,2002,17.93293953,138,85fa35
139.2002,Mauritius,2002,81.03233337,139,26160d
140.2002,Malawi,2002,27.5160408,140,0ce65b
141.2002,Malaysia,2002,68.56407166,141,ff3ea3
142.2002,North America,2002,92.93937683,142,247ce5
143.2002,Namibia,2002,67.13806915,143,bfe79d
145.2002,Niger,2002,5.213319778,145,6687e1
146.2002,Nigeria,2002,25.53821945,146,9742d0
147.2002,Nicaragua,2002,64.69242096,147,481264
148.2002,Netherlands,2002,120.4028397,148,fb61c8
149.2002,Norway,2002,113.5826721,149,988455
150.2002,Nepal,2002,36.6593399,150,0e1d58
151.2002,New Zealand,2002,122.0726013,151,a2238e
152.2002,Oman,2002,83.21909332,152,c14c36
154.2002,Panama,2002,70.32685089,154,1e36b3
155.2002,Peru,2002,85.65692139,155,36c572
156.2002,Philippines,2002,83.28530121,156,806736
159.2002,Poland,2002,101.7965012,159,5ff03b
162.2002,Portugal,2002,110.2096863,162,a49519
163.2002,Paraguay,2002,68.01470184,163,71a452
164.2002,Pacific island small states,2002,69.28630066,164,ebe9cb
166.2002,Qatar,2002,97.1469574,166,83ef3e
167.2002,Romania,2002,81.73052979,167,d6b897
169.2002,Rwanda,2002,11.36717033,169,7266a1
170.2002,South Asia,2002,39.31367874,170,edef51
172.2002,Sudan,2002,33.11951828,172,1193ba
173.2002,Senegal,2002,13.95573997,173,d8973b
175.2002,Solomon Islands,2002,28.0812397,175,ecae78
177.2002,El Salvador,2002,57.55532074,177,259a6e
180.2002,Serbia,2002,89.95398712,180,6d31bf
183.2002,Suriname,2002,86.71018219,183,b17fc6
184.2002,Slovak Republic,2002,88.64704895,184,36d711
185.2002,Slovenia,2002,107.6729813,185,d1aa05
186.2002,Sweden,2002,158.2889709,186,72ddd2
187.2002,Swaziland,2002,42.69049835,187,c985df
189.2002,Seychelles,2002,75.79411316,189,3d2d7b
190.2002,Syrian Arab Republic,2002,45.20491028,190,48a9fd
192.2002,Chad,2002,6.718229771,192,6c6b1b
193.2002,Togo,2002,25.10642052,193,30949d
194.2002,Thailand,2002,64.40831757,194,a2b7c1
195.2002,Tajikistan,2002,69.53669739,195,279c77
198.2002,Tonga,2002,116.4766312,198,e8a123
200.2002,Tunisia,2002,80.6932373,200,edf404
201.2002,Turkey,2002,73.21985626,201,d7153e
204.2002,Uganda,2002,17.10807991,204,e92904
205.2002,Ukraine,2002,99.66268921,205,c951ec
206.2002,Uruguay,2002,112.4692917,206,66b989
207.2002,United States,2002,92.09210205,207,768685
208.2002,Uzbekistan,2002,89.83336639,208,db800e
209.2002,St. Vincent and the Grenadines,2002,92.53916931,209,68d122
210.2002,"Venezuela, RB",2002,72.69600677,210,6cba5d
213.2002,Vanuatu,2002,38.38497925,213,d16ad2
214.2002,West Bank and Gaza,2002,87.3896637,214,a0f1b4
215.2002,Samoa,2002,86.31450653,215,f56806
217.2002,South Africa,2002,89.45864105,217,35fda1
220.2002,Zimbabwe,2002,38.98989105,220,5922f5
1.2003,Aruba,2003,101.431427,1,f3a826
3.2003,Afghanistan,2003,6.584000111,3,c69153
7.2003,Argentina,2003,89.36379242,7,354bf9
11.2003,Australia,2003,152.5185242,11,ceafb5
12.2003,Austria,2003,96.6360321,12,593905
14.2003,Burundi,2003,8.875349998,14,461758
15.2003,Belgium,2003,166.9061737,15,5cb4c9
16.2003,Benin,2003,16.66966057,16,373616
17.2003,Burkina Faso,2003,9.778490067,17,e71b56
18.2003,Bangladesh,2003,52.36650085,18,fa6c37
19.2003,Bulgaria,2003,85.76850128,19,5c7772
20.2003,Bahrain,2003,99.72489166,20,3ae11c
24.2003,Belize,2003,79.60392761,24,42ab0c
25.2003,Bermuda,2003,83.89975739,25,027ed3
26.2003,Bolivia,2003,85.12107849,26,a001af
28.2003,Barbados,2003,109.3983002,28,93409a
29.2003,Brunei Darussalam,2003,90.91999054,29,d1a713
31.2003,Botswana,2003,77.43586731,31,180c89
34.2003,Switzerland,2003,90.58457184,34,77dcd8
36.2003,Chile,2003,88.47279358,36,349507
37.2003,China,2003,58.88570023,37,d2eaf2
39.2003,Cameroon,2003,26.75938988,39,73a7dd
40.2003,"Congo, Rep.",2003,32.76166153,40,c0faa9
42.2003,Comoros,2003,38.89818954,42,e5bb59
43.2003,Cabo Verde,2003,72.21910095,43,07dee4
45.2003,Cuba,2003,90.02036285,45,c484b1
48.2003,Cyprus,2003,99.27568054,48,852add
49.2003,Czech Republic,2003,97.81411743,49,1fef42
50.2003,Germany,2003,97.5953064,50,17d53e
52.2003,Dominica,2003,121.3807831,52,bc1cd4
53.2003,Denmark,2003,129.9443665,53,89da12
55.2003,Algeria,2003,74.13369751,55,bd6acc
56.2003,Ecuador,2003,59.59011841,56,09f199
57.2003,"Egypt, Arab Rep.",2003,84.75401306,57,ff11f8
58.2003,Euro area,2003,105.0918732,58,a356c2
60.2003,Spain,2003,116.1051865,60,20a8df
61.2003,Estonia,2003,99.29096222,61,f0a96d
62.2003,Ethiopia,2003,14.37742043,62,3d91f7
63.2003,Finland,2003,138.3827972,63,c909b1
64.2003,Fiji,2003,89.33036804,64,bbb7ef
65.2003,France,2003,106.7344437,65,e3772a
69.2003,United Kingdom,2003,103.6481094,69,976912
70.2003,Georgia,2003,81.29895782,70,9113c6
71.2003,Ghana,2003,38.87651825,71,317dba
72.2003,Guinea,2003,13.83467007,72,b47b54
76.2003,Greece,2003,97.04798889,76,4902a4
77.2003,Grenada,2003,109.9138565,77,dbf2a2
82.2003,"Hong Kong SAR, China",2003,75.79395294,82,85a72d
84.2003,Croatia,2003,90.95482635,84,d7e045
86.2003,Hungary,2003,102.2657471,86,f14e46
87.2003,Indonesia,2003,60.95518112,87,35536a
89.2003,India,2003,44.99571991,89,967ce3
90.2003,Ireland,2003,110.8714676,90,eb2131
91.2003,"Iran, Islamic Rep.",2003,74.69412994,91,e3f25e
92.2003,Iraq,2003,34.91564941,92,1aed9e
93.2003,Iceland,2003,118.8543015,93,b3c92e
94.2003,Israel,2003,104.2259064,94,4c197d
95.2003,Italy,2003,97.84983826,95,ad79ef
96.2003,Jamaica,2003,87.88054657,96,5eedd6
97.2003,Jordan,2003,93.26067352,97,674027
98.2003,Japan,2003,102.2336197,98,fcf29f
100.2003,Kenya,2003,43.65399933,100,a84f56
101.2003,Kyrgyz Republic,2003,89.89794922,101,1407c0
102.2003,Cambodia,2003,21.31144905,102,314ccd
103.2003,Kiribati,2003,100.8548431,103,3f57ad
104.2003,St. Kitts and Nevis,2003,96.37908173,104,e01fa2
105.2003,"Korea, Rep.",2003,97.37142944,105,89088f
107.2003,Kuwait,2003,108.030632,107,93295b
108.2003,Lao PDR,2003,34.95943832,108,ed2615
109.2003,Lebanon,2003,89.57736969,109,5caa7f
111.2003,Libya,2003,113.8274002,111,55949d
112.2003,St. Lucia,2003,82.05419159,112,b17b65
113.2003,Liechtenstein,2003,103.1712494,113,b0ddce
115.2003,Lesotho,2003,40.82078171,115,93b12b
116.2003,Lithuania,2003,103.8241196,116,74a788
117.2003,Luxembourg,2003,98.71511841,117,507672
118.2003,Latvia,2003,97.67916107,118,c5f5bb
119.2003,"Macao SAR, China",2003,99.48284149,119,eec526
121.2003,Morocco,2003,40.18323135,121,32e087
123.2003,Moldova,2003,86.60253143,123,9791bc
125.2003,Maldives,2003,75.4678421,125,213cb2
126.2003,Mexico,2003,78.46048737,126,41937b
127.2003,Marshall Islands,2003,73.96808624,127,bb1306
128.2003,Middle income,2003,56.85403061,128,bf919c
129.2003,"Macedonia, FYR",2003,79.97444153,129,a0b9ed
130.2003,Mali,2003,16.66482925,130,daa6a4
131.2003,Malta,2003,83.77783966,131,1a591a
132.2003,Myanmar,2003,38.03396988,132,928b7c
133.2003,Middle East & North Africa (developing only),2003,67.93697357,133,aaed09
134.2003,Montenegro,2003,94.01042938,134,479fb3
135.2003,Mongolia,2003,88.45697021,135,f54da3
138.2003,Mauritania,2003,19.28138924,138,85fa35
139.2003,Mauritius,2003,84.58831787,139,26160d
141.2003,Malaysia,2003,74.40344238,141,ff3ea3
142.2003,North America,2003,94.9042511,142,247ce5
143.2003,Namibia,2003,67.10096741,143,bfe79d
145.2003,Niger,2003,5.766729832,145,6687e1
148.2003,Netherlands,2003,121.1613693,148,fb61c8
149.2003,Norway,2003,114.6629486,149,988455
150.2003,Nepal,2003,38.9745903,150,0e1d58
151.2003,New Zealand,2003,124.3578186,151,a2238e
152.2003,Oman,2003,83.24977875,152,c14c36
155.2003,Peru,2003,78.94146729,155,36c572
156.2003,Philippines,2003,85.6026535,156,806736
159.2003,Poland,2003,102.9628906,159,5ff03b
162.2003,Portugal,2003,111.2352295,162,a49519
163.2003,Paraguay,2003,66.01167297,163,71a452
164.2003,Pacific island small states,2003,70.84249115,164,ebe9cb
